"","Call.Id","Agent","Date","Time","Topic","Answered","Resolved","Speed_of_answer_in_seconds","AvgTalkDuration","Satisfaction_rating","AvgTalkDuration_seconds","AvgTalkDuration_minutes","Year","Month","Weekday","Hour","Time_Category"
"3033","ID3033","Joe",2021-02-22,"15:48:58","Contract related","Y","Y",88,"0:01:17",4,77.03564815,1.283333333,2021,2,"Mon",15,"Afternoon"
"3034","ID3034","Dan",2021-02-22,"15:48:58","Admin Support","Y","Y",59,"0:03:42",3,222.1027778,3.7,2021,2,"Mon",15,"Afternoon"
"3035","ID3035","Jim",2021-02-22,"16:26:24","Streaming","Y","Y",11,"0:03:15",3,195.0902778,3.25,2021,2,"Mon",16,"Afternoon"
"3036","ID3036","Joe",2021-02-22,"16:26:24","Technical Support","Y","Y",75,"0:06:33",3,393.1819444,6.55,2021,2,"Mon",16,"Afternoon"
"3037","ID3037","Greg",2021-02-22,"16:39:22","Admin Support","Y","Y",64,"0:06:37",3,397.1837963,6.616666667,2021,2,"Mon",16,"Afternoon"
"3038","ID3038","Becky",2021-02-22,"16:39:22","Streaming","Y","Y",95,"0:05:16",1,316.1462963,5.266666667,2021,2,"Mon",16,"Afternoon"
"3039","ID3039","Martha",2021-02-22,"16:55:12","Technical Support","Y","Y",94,"0:05:02",4,302.1398148,5.033333333,2021,2,"Mon",16,"Afternoon"
"3040","ID3040","Greg",2021-02-22,"16:55:12","Payment related","N","N",NA,"",NA,0,0,2021,2,"Mon",16,"Afternoon"
"3041","ID3041","Joe",2021-02-22,"17:03:50","Contract related","N","N",NA,"",NA,0,0,2021,2,"Mon",17,"Afternoon"
"3042","ID3042","Becky",2021-02-22,"17:03:50","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Mon",17,"Afternoon"
"3043","ID3043","Dan",2021-02-22,"17:09:36","Contract related","N","N",NA,"",NA,0,0,2021,2,"Mon",17,"Afternoon"
"3044","ID3044","Diane",2021-02-22,"17:09:36","Contract related","Y","Y",41,"0:02:08",3,128.0592593,2.133333333,2021,2,"Mon",17,"Afternoon"
"3045","ID3045","Diane",2021-02-22,"17:19:41","Admin Support","Y","Y",38,"0:03:48",3,228.1055556,3.8,2021,2,"Mon",17,"Afternoon"
"3046","ID3046","Martha",2021-02-22,"17:19:41","Streaming","Y","Y",33,"0:01:42",5,102.0472222,1.7,2021,2,"Mon",17,"Afternoon"
"3047","ID3047","Dan",2021-02-23,"9:02:53","Technical Support","Y","Y",49,"0:01:01",3,61.02824074,1.016666667,2021,2,"Tue",9,"Morning"
"3048","ID3048","Dan",2021-02-23,"9:02:53","Streaming","Y","Y",97,"0:00:46",5,46.0212963,0.766666667,2021,2,"Tue",9,"Morning"
"3049","ID3049","Becky",2021-02-23,"9:23:02","Payment related","Y","Y",23,"0:02:53",3,173.0800926,2.883333333,2021,2,"Tue",9,"Morning"
"3050","ID3050","Joe",2021-02-23,"9:23:02","Technical Support","Y","Y",60,"0:06:16",3,376.1740741,6.266666667,2021,2,"Tue",9,"Morning"
"3051","ID3051","Martha",2021-02-23,"9:43:12","Technical Support","Y","Y",48,"0:06:24",2,384.1777778,6.4,2021,2,"Tue",9,"Morning"
"3052","ID3052","Diane",2021-02-23,"9:43:12","Contract related","Y","Y",28,"0:01:45",4,105.0486111,1.75,2021,2,"Tue",9,"Morning"
"3053","ID3053","Martha",2021-02-23,"10:24:58","Technical Support","Y","Y",104,"0:05:43",4,343.1587963,5.716666667,2021,2,"Tue",10,"Morning"
"3054","ID3054","Greg",2021-02-23,"10:24:58","Contract related","Y","Y",115,"0:01:23",4,83.03842593,1.383333333,2021,2,"Tue",10,"Morning"
"3055","ID3055","Becky",2021-02-23,"10:43:41","Admin Support","Y","N",89,"0:01:52",3,112.0518519,1.866666667,2021,2,"Tue",10,"Morning"
"3056","ID3056","Martha",2021-02-23,"10:43:41","Contract related","N","N",NA,"",NA,0,0,2021,2,"Tue",10,"Morning"
"3057","ID3057","Stewart",2021-02-23,"10:49:26","Technical Support","Y","Y",111,"0:04:17",3,257.1189815,4.283333333,2021,2,"Tue",10,"Morning"
"3058","ID3058","Jim",2021-02-23,"10:49:26","Payment related","Y","Y",17,"0:06:18",5,378.175,6.3,2021,2,"Tue",10,"Morning"
"3059","ID3059","Diane",2021-02-23,"11:22:34","Technical Support","Y","Y",112,"0:01:03",3,63.02916667,1.05,2021,2,"Tue",11,"Morning"
"3060","ID3060","Stewart",2021-02-23,"11:22:34","Streaming","Y","N",100,"0:04:25",5,265.1226852,4.416666667,2021,2,"Tue",11,"Morning"
"3061","ID3061","Becky",2021-02-23,"12:01:26","Payment related","N","N",NA,"",NA,0,0,2021,2,"Tue",12,"Morning"
"3062","ID3062","Diane",2021-02-23,"12:01:26","Admin Support","Y","Y",40,"0:04:13",3,253.1171296,4.216666667,2021,2,"Tue",12,"Morning"
"3063","ID3063","Martha",2021-02-23,"12:41:46","Contract related","N","N",NA,"",NA,0,0,2021,2,"Tue",12,"Morning"
"3064","ID3064","Becky",2021-02-23,"12:41:46","Admin Support","Y","Y",29,"0:01:10",3,70.03240741,1.166666667,2021,2,"Tue",12,"Morning"
"3065","ID3065","Jim",2021-02-23,"12:59:02","Admin Support","Y","N",39,"0:06:33",4,393.1819444,6.55,2021,2,"Tue",12,"Morning"
"3066","ID3066","Diane",2021-02-23,"12:59:02","Payment related","Y","Y",41,"0:01:18",3,78.03611111,1.3,2021,2,"Tue",12,"Morning"
"3067","ID3067","Stewart",2021-02-23,"13:26:24","Streaming","N","N",NA,"",NA,0,0,2021,2,"Tue",13,"Afternoon"
"3068","ID3068","Martha",2021-02-23,"13:26:24","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Tue",13,"Afternoon"
"3069","ID3069","Becky",2021-02-23,"13:37:55","Admin Support","Y","Y",56,"0:00:37",5,37.01712963,0.616666667,2021,2,"Tue",13,"Afternoon"
"3070","ID3070","Diane",2021-02-23,"13:37:55","Streaming","Y","Y",76,"0:02:16",1,136.062963,2.266666667,2021,2,"Tue",13,"Afternoon"
"3071","ID3071","Greg",2021-02-23,"13:45:07","Admin Support","Y","N",36,"0:01:06",3,66.03055556,1.1,2021,2,"Tue",13,"Afternoon"
"3072","ID3072","Jim",2021-02-23,"13:45:07","Streaming","Y","Y",111,"0:01:42",3,102.0472222,1.7,2021,2,"Tue",13,"Afternoon"
"3073","ID3073","Becky",2021-02-23,"14:28:19","Payment related","Y","Y",17,"0:03:04",4,184.0851852,3.066666667,2021,2,"Tue",14,"Afternoon"
"3074","ID3074","Diane",2021-02-23,"14:28:19","Payment related","Y","Y",121,"0:03:23",5,203.0939815,3.383333333,2021,2,"Tue",14,"Afternoon"
"3075","ID3075","Stewart",2021-02-23,"14:34:05","Payment related","Y","Y",69,"0:06:05",4,365.1689815,6.083333333,2021,2,"Tue",14,"Afternoon"
"3076","ID3076","Jim",2021-02-23,"14:34:05","Contract related","Y","Y",111,"0:03:27",3,207.0958333,3.45,2021,2,"Tue",14,"Afternoon"
"3077","ID3077","Martha",2021-02-23,"14:38:24","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Tue",14,"Afternoon"
"3078","ID3078","Jim",2021-02-23,"14:38:24","Technical Support","Y","Y",86,"0:04:38",3,278.1287037,4.633333333,2021,2,"Tue",14,"Afternoon"
"3079","ID3079","Dan",2021-02-23,"14:48:29","Payment related","Y","Y",77,"0:06:53",4,413.1912037,6.883333333,2021,2,"Tue",14,"Afternoon"
"3080","ID3080","Jim",2021-02-23,"14:48:29","Contract related","Y","Y",70,"0:04:48",3,288.1333333,4.8,2021,2,"Tue",14,"Afternoon"
"3081","ID3081","Greg",2021-02-23,"14:54:14","Streaming","Y","Y",82,"0:01:26",3,86.03981481,1.433333333,2021,2,"Tue",14,"Afternoon"
"3082","ID3082","Joe",2021-02-23,"14:54:14","Payment related","N","N",NA,"",NA,0,0,2021,2,"Tue",14,"Afternoon"
"3083","ID3083","Becky",2021-02-23,"15:21:36","Contract related","Y","Y",69,"0:02:17",1,137.0634259,2.283333333,2021,2,"Tue",15,"Afternoon"
"3084","ID3084","Jim",2021-02-23,"15:21:36","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Tue",15,"Afternoon"
"3085","ID3085","Joe",2021-02-23,"15:30:14","Contract related","Y","Y",56,"0:01:22",1,82.03796296,1.366666667,2021,2,"Tue",15,"Afternoon"
"3086","ID3086","Greg",2021-02-23,"15:30:14","Contract related","Y","Y",95,"0:06:09",1,369.1708333,6.15,2021,2,"Tue",15,"Afternoon"
"3087","ID3087","Jim",2021-02-23,"15:34:34","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Tue",15,"Afternoon"
"3088","ID3088","Greg",2021-02-23,"15:34:34","Streaming","Y","Y",13,"0:06:06",3,366.1694444,6.1,2021,2,"Tue",15,"Afternoon"
"3089","ID3089","Joe",2021-02-23,"15:47:31","Payment related","Y","Y",52,"0:04:59",4,299.1384259,4.983333333,2021,2,"Tue",15,"Afternoon"
"3090","ID3090","Joe",2021-02-23,"15:47:31","Technical Support","Y","N",40,"0:05:52",4,352.162963,5.866666667,2021,2,"Tue",15,"Afternoon"
"3091","ID3091","Greg",2021-02-23,"16:40:48","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Tue",16,"Afternoon"
"3092","ID3092","Martha",2021-02-23,"16:40:48","Contract related","Y","Y",124,"0:06:43",5,403.1865741,6.716666667,2021,2,"Tue",16,"Afternoon"
"3093","ID3093","Greg",2021-02-23,"16:55:12","Payment related","Y","Y",99,"0:06:44",4,404.187037,6.733333333,2021,2,"Tue",16,"Afternoon"
"3094","ID3094","Becky",2021-02-23,"16:55:12","Streaming","Y","Y",99,"0:06:38",4,398.1842593,6.633333333,2021,2,"Tue",16,"Afternoon"
"3095","ID3095","Diane",2021-02-23,"17:11:02","Payment related","Y","Y",86,"0:04:26",4,266.1231481,4.433333333,2021,2,"Tue",17,"Afternoon"
"3096","ID3096","Joe",2021-02-23,"17:11:02","Technical Support","Y","Y",118,"0:00:53",2,53.02453704,0.883333333,2021,2,"Tue",17,"Afternoon"
"3097","ID3097","Martha",2021-02-23,"17:24:00","Contract related","Y","Y",50,"0:06:23",4,383.1773148,6.383333333,2021,2,"Tue",17,"Afternoon"
"3098","ID3098","Martha",2021-02-23,"17:24:00","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Tue",17,"Afternoon"
"3099","ID3099","Becky",2021-02-23,"17:29:46","Streaming","Y","Y",52,"0:03:34",1,214.0990741,3.566666667,2021,2,"Tue",17,"Afternoon"
"3100","ID3100","Diane",2021-02-23,"17:29:46","Technical Support","Y","Y",34,"0:04:46",4,286.1324074,4.766666667,2021,2,"Tue",17,"Afternoon"
"3101","ID3101","Greg",2021-02-24,"9:36:00","Payment related","Y","Y",37,"0:03:48",3,228.1055556,3.8,2021,2,"Wed",9,"Morning"
"3102","ID3102","Dan",2021-02-24,"9:36:00","Admin Support","Y","Y",75,"0:03:01",4,181.0837963,3.016666667,2021,2,"Wed",9,"Morning"
"3103","ID3103","Dan",2021-02-24,"12:59:02","Technical Support","Y","Y",85,"0:01:13",2,73.0337963,1.216666667,2021,2,"Wed",12,"Morning"
"3104","ID3104","Diane",2021-02-24,"12:59:02","Admin Support","Y","Y",25,"0:04:23",3,263.1217593,4.383333333,2021,2,"Wed",12,"Morning"
"3105","ID3105","Stewart",2021-02-24,"13:00:29","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Wed",13,"Afternoon"
"3106","ID3106","Dan",2021-02-24,"13:00:29","Contract related","N","N",NA,"",NA,0,0,2021,2,"Wed",13,"Afternoon"
"3107","ID3107","Joe",2021-02-24,"13:17:46","Streaming","Y","Y",70,"0:00:48",4,48.02222222,0.8,2021,2,"Wed",13,"Afternoon"
"3108","ID3108","Diane",2021-02-24,"13:17:46","Technical Support","Y","Y",103,"0:03:26",4,206.0953704,3.433333333,2021,2,"Wed",13,"Afternoon"
"3109","ID3109","Stewart",2021-02-24,"13:35:02","Payment related","Y","Y",71,"0:06:57",5,417.1930556,6.95,2021,2,"Wed",13,"Afternoon"
"3110","ID3110","Becky",2021-02-24,"13:35:02","Technical Support","Y","Y",51,"0:01:11",4,71.03287037,1.183333333,2021,2,"Wed",13,"Afternoon"
"3111","ID3111","Jim",2021-02-24,"13:49:26","Payment related","Y","Y",103,"0:00:32",5,32.01481481,0.533333333,2021,2,"Wed",13,"Afternoon"
"3112","ID3112","Joe",2021-02-24,"13:49:26","Payment related","Y","Y",98,"0:02:55",5,175.0810185,2.916666667,2021,2,"Wed",13,"Afternoon"
"3113","ID3113","Greg",2021-02-24,"13:58:05","Payment related","Y","Y",65,"0:03:24",2,204.0944444,3.4,2021,2,"Wed",13,"Afternoon"
"3114","ID3114","Dan",2021-02-24,"13:58:05","Admin Support","Y","Y",104,"0:04:59",4,299.1384259,4.983333333,2021,2,"Wed",13,"Afternoon"
"3115","ID3115","Jim",2021-02-24,"14:24:00","Payment related","Y","Y",82,"0:04:46",2,286.1324074,4.766666667,2021,2,"Wed",14,"Afternoon"
"3116","ID3116","Martha",2021-02-24,"14:24:00","Payment related","Y","Y",26,"0:02:52",4,172.0796296,2.866666667,2021,2,"Wed",14,"Afternoon"
"3117","ID3117","Diane",2021-02-24,"14:34:05","Payment related","Y","N",84,"0:03:36",3,216.1,3.6,2021,2,"Wed",14,"Afternoon"
"3118","ID3118","Greg",2021-02-24,"14:34:05","Technical Support","Y","Y",106,"0:05:43",4,343.1587963,5.716666667,2021,2,"Wed",14,"Afternoon"
"3119","ID3119","Joe",2021-02-24,"14:41:17","Admin Support","Y","Y",92,"0:01:42",4,102.0472222,1.7,2021,2,"Wed",14,"Afternoon"
"3120","ID3120","Joe",2021-02-24,"14:41:17","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Wed",14,"Afternoon"
"3121","ID3121","Becky",2021-02-24,"15:17:17","Contract related","Y","Y",122,"0:03:01",1,181.0837963,3.016666667,2021,2,"Wed",15,"Afternoon"
"3122","ID3122","Becky",2021-02-24,"15:17:17","Contract related","Y","Y",92,"0:02:44",4,164.0759259,2.733333333,2021,2,"Wed",15,"Afternoon"
"3123","ID3123","Diane",2021-02-24,"15:21:36","Payment related","N","N",NA,"",NA,0,0,2021,2,"Wed",15,"Afternoon"
"3124","ID3124","Jim",2021-02-24,"15:21:36","Streaming","Y","Y",61,"0:04:25",5,265.1226852,4.416666667,2021,2,"Wed",15,"Afternoon"
"3125","ID3125","Martha",2021-02-24,"15:28:48","Technical Support","Y","Y",27,"0:01:56",5,116.0537037,1.933333333,2021,2,"Wed",15,"Afternoon"
"3126","ID3126","Becky",2021-02-24,"15:28:48","Technical Support","Y","Y",68,"0:01:48",1,108.05,1.8,2021,2,"Wed",15,"Afternoon"
"3127","ID3127","Diane",2021-02-24,"15:41:46","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Wed",15,"Afternoon"
"3128","ID3128","Greg",2021-02-24,"15:41:46","Technical Support","Y","Y",59,"0:00:42",4,42.01944444,0.7,2021,2,"Wed",15,"Afternoon"
"3129","ID3129","Joe",2021-02-24,"16:07:41","Payment related","N","N",NA,"",NA,0,0,2021,2,"Wed",16,"Afternoon"
"3130","ID3130","Joe",2021-02-24,"16:07:41","Technical Support","Y","Y",110,"0:05:50",4,350.162037,5.833333333,2021,2,"Wed",16,"Afternoon"
"3131","ID3131","Jim",2021-02-24,"16:23:31","Technical Support","Y","Y",23,"0:02:20",4,140.0648148,2.333333333,2021,2,"Wed",16,"Afternoon"
"3132","ID3132","Diane",2021-02-24,"16:23:31","Contract related","Y","Y",60,"0:06:09",5,369.1708333,6.15,2021,2,"Wed",16,"Afternoon"
"3133","ID3133","Stewart",2021-02-24,"16:37:55","Payment related","Y","Y",89,"0:02:27",3,147.0680556,2.45,2021,2,"Wed",16,"Afternoon"
"3134","ID3134","Martha",2021-02-24,"16:37:55","Admin Support","Y","Y",48,"0:04:06",3,246.1138889,4.1,2021,2,"Wed",16,"Afternoon"
"3135","ID3135","Joe",2021-02-24,"16:42:14","Admin Support","Y","Y",52,"0:04:55",5,295.1365741,4.916666667,2021,2,"Wed",16,"Afternoon"
"3136","ID3136","Jim",2021-02-24,"16:42:14","Payment related","Y","Y",49,"0:03:19",1,199.0921296,3.316666667,2021,2,"Wed",16,"Afternoon"
"3137","ID3137","Becky",2021-02-24,"16:48:00","Technical Support","Y","Y",33,"0:04:39",2,279.1291667,4.65,2021,2,"Wed",16,"Afternoon"
"3138","ID3138","Jim",2021-02-24,"16:48:00","Technical Support","Y","Y",108,"0:04:19",4,259.1199074,4.316666667,2021,2,"Wed",16,"Afternoon"
"3139","ID3139","Jim",2021-02-24,"17:13:55","Payment related","N","N",NA,"",NA,0,0,2021,2,"Wed",17,"Afternoon"
"3140","ID3140","Joe",2021-02-24,"17:13:55","Payment related","Y","Y",21,"0:04:56",5,296.137037,4.933333333,2021,2,"Wed",17,"Afternoon"
"3141","ID3141","Martha",2021-02-24,"17:16:48","Contract related","Y","Y",23,"0:03:49",5,229.1060185,3.816666667,2021,2,"Wed",17,"Afternoon"
"3142","ID3142","Dan",2021-02-24,"17:16:48","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Wed",17,"Afternoon"
"3143","ID3143","Becky",2021-02-24,"17:28:19","Contract related","Y","Y",73,"0:05:34",5,334.1546296,5.566666667,2021,2,"Wed",17,"Afternoon"
"3144","ID3144","Dan",2021-02-24,"17:28:19","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Wed",17,"Afternoon"
"3145","ID3145","Stewart",2021-02-24,"17:36:58","Technical Support","Y","Y",22,"0:04:13",3,253.1171296,4.216666667,2021,2,"Wed",17,"Afternoon"
"3146","ID3146","Martha",2021-02-24,"17:36:58","Payment related","N","N",NA,"",NA,0,0,2021,2,"Wed",17,"Afternoon"
"3147","ID3147","Stewart",2021-02-24,"17:42:43","Admin Support","Y","N",12,"0:05:43",4,343.1587963,5.716666667,2021,2,"Wed",17,"Afternoon"
"3148","ID3148","Joe",2021-02-24,"17:42:43","Streaming","Y","Y",111,"0:04:25",3,265.1226852,4.416666667,2021,2,"Wed",17,"Afternoon"
"3149","ID3149","Jim",2021-02-24,"17:47:02","Admin Support","Y","Y",97,"0:03:46",5,226.1046296,3.766666667,2021,2,"Wed",17,"Afternoon"
"3150","ID3150","Diane",2021-02-24,"17:47:02","Streaming","Y","Y",93,"0:05:31",4,331.1532407,5.516666667,2021,2,"Wed",17,"Afternoon"
"3151","ID3151","Becky",2021-02-24,"17:55:41","Streaming","Y","Y",24,"0:02:25",3,145.0671296,2.416666667,2021,2,"Wed",17,"Afternoon"
"3152","ID3152","Martha",2021-02-24,"17:55:41","Technical Support","Y","Y",84,"0:01:49",1,109.050463,1.816666667,2021,2,"Wed",17,"Afternoon"
"3153","ID3153","Stewart",2021-02-25,"9:10:05","Contract related","Y","Y",17,"0:01:56",4,116.0537037,1.933333333,2021,2,"Thu",9,"Morning"
"3154","ID3154","Stewart",2021-02-25,"9:10:05","Technical Support","Y","Y",55,"0:04:03",4,243.1125,4.05,2021,2,"Thu",9,"Morning"
"3155","ID3155","Greg",2021-02-25,"9:10:05","Payment related","Y","Y",118,"0:01:13",3,73.0337963,1.216666667,2021,2,"Thu",9,"Morning"
"3156","ID3156","Dan",2021-02-25,"9:10:05","Streaming","Y","Y",109,"0:02:57",5,177.0819444,2.95,2021,2,"Thu",9,"Morning"
"3157","ID3157","Stewart",2021-02-25,"9:15:50","Technical Support","Y","Y",33,"0:02:37",4,157.0726852,2.616666667,2021,2,"Thu",9,"Morning"
"3158","ID3158","Joe",2021-02-25,"9:15:50","Contract related","Y","Y",18,"0:05:59",4,359.1662037,5.983333333,2021,2,"Thu",9,"Morning"
"3159","ID3159","Stewart",2021-02-25,"10:06:14","Admin Support","Y","Y",99,"0:04:12",2,252.1166667,4.2,2021,2,"Thu",10,"Morning"
"3160","ID3160","Martha",2021-02-25,"10:06:14","Contract related","Y","Y",111,"0:02:29",3,149.0689815,2.483333333,2021,2,"Thu",10,"Morning"
"3161","ID3161","Diane",2021-02-25,"10:19:12","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Thu",10,"Morning"
"3162","ID3162","Diane",2021-02-25,"10:19:12","Payment related","Y","Y",82,"0:06:47",5,407.1884259,6.783333333,2021,2,"Thu",10,"Morning"
"3163","ID3163","Becky",2021-02-25,"10:20:38","Admin Support","Y","Y",48,"0:05:40",3,340.1574074,5.666666667,2021,2,"Thu",10,"Morning"
"3164","ID3164","Joe",2021-02-25,"10:20:38","Technical Support","Y","Y",83,"0:04:53",3,293.1356481,4.883333333,2021,2,"Thu",10,"Morning"
"3165","ID3165","Dan",2021-02-25,"10:46:34","Technical Support","Y","Y",102,"0:02:12",5,132.0611111,2.2,2021,2,"Thu",10,"Morning"
"3166","ID3166","Joe",2021-02-25,"10:46:34","Admin Support","Y","Y",124,"0:01:23",1,83.03842593,1.383333333,2021,2,"Thu",10,"Morning"
"3167","ID3167","Martha",2021-02-25,"10:52:19","Streaming","N","N",NA,"",NA,0,0,2021,2,"Thu",10,"Morning"
"3168","ID3168","Joe",2021-02-25,"10:52:19","Streaming","Y","Y",82,"0:03:32",3,212.0981481,3.533333333,2021,2,"Thu",10,"Morning"
"3169","ID3169","Jim",2021-02-25,"11:09:36","Payment related","Y","N",50,"0:04:13",4,253.1171296,4.216666667,2021,2,"Thu",11,"Morning"
"3170","ID3170","Martha",2021-02-25,"11:09:36","Payment related","Y","Y",27,"0:01:55",3,115.0532407,1.916666667,2021,2,"Thu",11,"Morning"
"3171","ID3171","Joe",2021-02-25,"11:35:31","Admin Support","Y","Y",96,"0:02:47",4,167.0773148,2.783333333,2021,2,"Thu",11,"Morning"
"3172","ID3172","Greg",2021-02-25,"11:35:31","Contract related","Y","Y",122,"0:03:55",1,235.1087963,3.916666667,2021,2,"Thu",11,"Morning"
"3173","ID3173","Diane",2021-02-25,"11:42:43","Technical Support","N","N",NA,"",NA,0,0,2021,2,"Thu",11,"Morning"
"3174","ID3174","Joe",2021-02-25,"11:42:43","Payment related","Y","Y",76,"0:01:50",4,110.0509259,1.833333333,2021,2,"Thu",11,"Morning"
"3175","ID3175","Dan",2021-02-25,"11:55:41","Admin Support","Y","Y",66,"0:01:46",5,106.0490741,1.766666667,2021,2,"Thu",11,"Morning"
"3176","ID3176","Martha",2021-02-25,"11:55:41","Technical Support","Y","Y",98,"0:02:12",3,132.0611111,2.2,2021,2,"Thu",11,"Morning"
"3177","ID3177","Martha",2021-02-25,"12:04:19","Contract related","N","N",NA,"",NA,0,0,2021,2,"Thu",12,"Morning"
"3178","ID3178","Joe",2021-02-25,"12:04:19","Technical Support","Y","Y",73,"0:06:31",3,391.1810185,6.516666667,2021,2,"Thu",12,"Morning"
"3179","ID3179","Joe",2021-02-25,"12:05:46","Contract related","Y","Y",76,"0:01:47",3,107.049537,1.783333333,2021,2,"Thu",12,"Morning"
"3180","ID3180","Greg",2021-02-25,"12:05:46","Streaming","N","N",NA,"",NA,0,0,2021,2,"Thu",12,"Morning"
"3181","ID3181","Jim",2021-02-25,"12:31:41","Admin Support","Y","Y",123,"0:05:46",4,346.1601852,5.766666667,2021,2,"Thu",12,"Morning"
"3182","ID3182","Stewart",2021-02-25,"12:31:41","Admin Support","Y","N",98,"0:05:11",4,311.1439815,5.183333333,2021,2,"Thu",12,"Morning"
"3183","ID3183","Dan",2021-02-25,"12:34:34","Technical Support","Y","Y",81,"0:02:06",1,126.0583333,2.1,2021,2,"Thu",12,"Morning"
"3184","ID3184","Dan",2021-02-25,"12:34:34","Payment related","Y","Y",52,"0:06:55",4,415.1921296,6.916666667,2021,2,"Thu",12,"Morning"
"3185","ID3185","Stewart",2021-02-25,"12:34:34","Payment related","Y","Y",93,"0:06:02",1,362.1675926,6.033333333,2021,2,"Thu",12,"Morning"
"3186","ID3186","Jim",2021-02-25,"12:34:34","Payment related","Y","Y",17,"0:05:07",4,307.1421296,5.116666667,2021,2,"Thu",12,"Morning"
"3187","ID3187","Dan",2021-02-25,"13:00:29","Technical Support","Y","Y",91,"0:01:38",4,98.04537037,1.633333333,2021,2,"Thu",13,"Afternoon"
"3188","ID3188","Dan",2021-02-25,"13:00:29","Streaming","Y","Y",20,"0:02:23",5,143.0662037,2.383333333,2021,2,"Thu",13,"Afternoon"
"3189","ID3189","Diane",2021-02-25,"14:11:02","Contract related","N","N",NA,"",NA,0,0,2021,2,"Thu",14,"Afternoon"
"3190","ID3190","Joe",2021-02-25,"14:11:02","Payment related","Y","Y",125,"0:06:17",4,377.174537,6.283333333,2021,2,"Thu",14,"Afternoon"
"3191","ID3191","Martha",2021-02-25,"14:57:07","Payment related","Y","Y",46,"0:03:06",2,186.0861111,3.1,2021,2,"Thu",14,"Afternoon"
"3192","ID3192","Diane",2021-02-25,"14:57:07","Contract related","Y","Y",124,"0:05:29",3,329.1523148,5.483333333,2021,2,"Thu",14,"Afternoon"
"3193","ID3193","Dan",2021-02-25,"15:14:24","Technical Support","Y","Y",29,"0:04:05",3,245.1134259,4.083333333,2021,2,"Thu",15,"Afternoon"
"3194","ID3194","Joe",2021-02-25,"15:14:24","Streaming","Y","N",75,"0:04:37",3,277.1282407,4.616666667,2021,2,"Thu",15,"Afternoon"
"3195","ID3195","Martha",2021-02-25,"15:27:22","Technical Support","Y","Y",57,"0:04:11",4,251.1162037,4.183333333,2021,2,"Thu",15,"Afternoon"
"3196","ID3196","Dan",2021-02-25,"15:27:22","Admin Support","N","N",NA,"",NA,0,0,2021,2,"Thu",15,"Afternoon"
"3197","ID3197","Jim",2021-02-25,"15:30:14","Streaming","Y","Y",106,"0:01:53",4,113.0523148,1.883333333,2021,2,"Thu",15,"Afternoon"
"3198","ID3198","Jim",2021-02-25,"15:30:14","Contract related","Y","Y",19,"0:05:44",3,344.1592593,5.733333333,2021,2,"Thu",15,"Afternoon"
"3199","ID3199","Jim",2021-02-25,"15:41:46","Technical Support","Y","Y",94,"0:01:11",4,71.03287037,1.183333333,2021,2,"Thu",15,"Afternoon"
"3200","ID3200","Stewart",2021-02-25,"15:41:46","Streaming","N","N",NA,"",NA,0,0,2021,2,"Thu",15,"Afternoon"
